compound,created_at,source,text,user_location,user_name
0.0,Thu May 23 07:00:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Celebrities who campaigned for Kanhaiya Kumar watching
#Begusarai #ElectionResults2019 https://t.co/pjqJ8NFW0a",India,Rajpurohit
0.0,Thu May 23 07:00:40 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ECISVEEP: As per latest trends available for all the 542 constituencies, BJP is leading in 292 while INC is leading in 51, DMK in 22, A…",Internet,Chowkidar NaMo again in 2019
0.0,Thu May 23 07:00:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @UrsVamsiShekar: Bhimavaram : 

After 3rd round , Pawan Kalyan is in 3rd place , ycp is leading    

Hindupuram : 
Nandamuri Balakrishna…","Hyderabad, India",sampath
0.3506,Thu May 23 07:00:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheTweetOfGod: Congratulations India on completing the largest election in human history. 
Obviously you're not My territory, but I hea…","Ahmadabad City, Gujarat",sachin chosaria
0.0,Thu May 23 07:00:40 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Modi to aa gaya re baba
#ModiPhirse #ModiAaRahaHai #Modi #ElectionResults2019 @narendramodi https://t.co/hZInB0Q37b",,Mahavir Kumar
0.0,Thu May 23 07:00:40 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @htTweets: #ElectionsWithHT | For LIVE updates, go to https://t.co/hqQSki3MNe  

#ResultsWithHT #Verdict2019 #ElectionResults2019 https:…","Lucknow, India",HT Uttar Pradesh
-0.0772,Thu May 23 07:00:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SirJadeja: ""Rahul Gandhi held rallies in 151 constituencies, he's losing 119 of them. He made sure 4 out of every 5 places he visits he…","Patna, India",Aanya Anvesha
0.0,Thu May 23 07:00:39 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Watching Election Result
#ElectionResults2019 #vardict2019 #result https://t.co/lGjAf8h3uw","Bengaluru, India",Ravikant Jha
0.0,Thu May 23 07:00:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @keyakahe: Picture of Bengal:
Asansol leading by 69082
Hooghly leading by 58826
Alipurduar leading by 69440
Bangaon leading by 25794
Ban…","Kolkata, India",RNJ
0.7261,Thu May 23 07:00:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @vikramsampath: The lotus blooms again n HOW ! Despite all the negative campaign india reposes its overwhelming faith in PM @narendramod…,Mumbai,Gurudatta Acharya
0.0,Thu May 23 07:00:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @i_m_odd: NARENDRA MODI of the House BJP, The FIRST of His Name, King in the North, PM of the INDIA and the First Men, Lord of the 29 +…","Mumbai, India",vinod sharma
0.3818,Thu May 23 07:00:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @iimcomic: NDTV is a stronger opposition than Congress in the country right now. 

#ElectionResults2019",,RoyalBlue1905
0.7246,Thu May 23 07:00:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @chetan_bhagat: For the opposition. Don't blame EVMs. Blame yourself. Look within and see what happened honestly. We all know who is res…,India,Nilanjana
0.25,Thu May 23 07:00:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @swatic12: 5 saal ruko, Sir naye jokes ke sath wapas ayenge #ElectionResults2019 https://t.co/YzWG5gCcPf",Kanpur dehat ( uttar pradesh),famous person (blue tick)
-0.296,Thu May 23 07:00:42 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chandra babu  resignation today
#ElectionResults2019 
#ABPResult2019","New Delhi, India",Arun Gupta
0.0,Thu May 23 07:00:42 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ikpsgill1: #ElectionResults2019 #ModiAaRahaHai https://t.co/4RBKhcGyli,"Indore, India",atheist_ram
0.0,Thu May 23 07:00:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ElectionResults2019 https://t.co/JW1XAzaF8q,,Ajay Kumar Bothra
0.296,Thu May 23 07:00:41 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#ElectionResults2019 at 12:10 #gujaratelections2019 

BJP leads in all 26 PCs in #Gujarat
The vote share of BJP is… https://t.co/uSl2kWtE7t","Ahmadabad City, India",PIB in Gujarat
0.5719,Thu May 23 07:00:42 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @moonstar4u: If #MamtaBanerjee and TMC  wins in 
#WestBengal again, she should remember that the common people didn’t choose her. TMC go…",mahadev ki talash mein,Hunny Bansal
0.0,Thu May 23 07:00:42 +0000 2019,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>",Let's look at the performance of these notable female candidates in the #LokSabhaElections2019 -… https://t.co/Uulv2r9XlF,India,Womensweb.in
0.4019,Thu May 23 07:00:43 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LillyMaryPinto: #ElectionResults2019
Clean Sweep by BJP
Gujarat      26/26
Delhi           7/7
Haryana      9/10
Rajasthan   24/25
MP…",Bharat,Shankar
0.0,Thu May 23 07:00:43 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IndiaToday: PM Narendra Modi leads by over 1 lakh votes in #Varanasi
Read live updates: https://t.co/1RW6pnHsfX
#ResultsOnIndiaToday #E…",,Chandrika Kapoor
-0.1779,Thu May 23 07:00:43 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SwamiGeetika: The Gandhi dynasty had fooled the people of Amethi for years and years selling them the empty dreams, this time people of…",Ahmedabad,Manish Engineer
0.0,Thu May 23 07:00:43 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @niiravmodi: Raj tilak ki Karo taiyaari
Fir aa rahi hai Berozgaari

#ElectionResults2019",Jammu and Kashmir ,Faizan Bari
0.6369,Thu May 23 07:00:43 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @gbkumar4: @sardesairajdeep @rahulkanwal Best #ElectionResults2019 coverage by @IndiaToday . Have been watching all news channels in Eng…,India Today Mediaplex,Rahul Kanwal
0.5719,Thu May 23 07:00:43 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EVM hackers wins again 2k19 
 #ElectionResults2019","Roorkee, India",vikrant goswami
0.25,Thu May 23 07:00:43 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Pun_Starr: According to trends, we can continue making Modi jokes for another 5 years. #ElectionResults2019","New Delhi, India",ShubhamB
0.0,Thu May 23 07:00:43 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Atomic404: Just @ArnabGoswamiRtv thing
#ElectionResults2019 https://t.co/yrRF7Oo2yv",,Rahul_bajaj
0.743,Thu May 23 07:00:43 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @vishkanyaaaa: Eagerly waiting to see this again 
Democracy Wins Again..
#ElectionResults2019 
#ResultsOnZee https://t.co/gc4m2VUORV",,TheAlert_Doc
0.7261,Thu May 23 07:00:43 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @vikramsampath: The lotus blooms again n HOW ! Despite all the negative campaign india reposes its overwhelming faith in PM @narendramod…,"Pune, India",Chowkidar Durgesh Karvir
0.0,Thu May 23 07:00:43 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ikpsgill1: #ElectionResults2019 #ModiAaRahaHai https://t.co/4RBKhcGyli,"Motihari, India",Ashutosh Raj Mehta
-0.5994,Thu May 23 07:00:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @imMAK02: Atishi is losing from East Delhi and terrorist Pragya is winning from Bhopal. 

Which section of the society voted for terrori…",India,Kaushal
0.0,Thu May 23 07:00:44 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#LOL #ElectionResults2019,"New Delhi, India",#RajSharma
0.926,Thu May 23 07:00:44 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SadhguruJV: Humility in Victory and Gracefulness in Defeat is the mark of great men. It takes great men to build a Great Nation. -Sg #E…,,Saura
-0.34,Thu May 23 07:00:44 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Babu_Bhaiyaa: The biggest thing of 2019 election has just happened. Rajdeep Sardesai ji asked Rahul Gandhi to resign. Aaj ye ghar jaake…,,Prashant Thapliyal
0.3612,Thu May 23 07:00:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GabbbarSingh: NDTV panel is like a group of relatives sitting in the porch, while the Tent wala is wrapping up stuff, catering wala is…",History's Origin Point - India,RED'A'NT
-0.8158,Thu May 23 07:00:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fake news @nytimes 
Your propaganda was not successful in US how you can think that it will work in India!
 #ElectionResults2019",India,Nikash
0.0,Thu May 23 07:00:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AkshayKatariyaa: We Voted BJP for development
We Voted BJP for electricity
We Voted BJP because of their schemes
We Voted BJP because t…",India,Pkk
0.0,Thu May 23 07:00:45 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @singh___sahab: “Atishi bahut educated hai,Delhi ke liye kaam karti hai,criminal background nhin hai,Hindu-Muslim k nam pr society ko di…", New Delhi,AAP Ke Mirza G
0.6249,Thu May 23 07:00:45 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","no money, no job. 
Just happy lynching Muslims. 
Ha Ha Real India.",France,Dr. strangeCloud
0.0,Thu May 23 07:00:45 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bhimavaram : 

After 3rd round , Pawan Kalyan is in 3rd place , ycp is leading    

Hindupuram : 
Nandamuri Balakri… https://t.co/YsIO0tPF1r","Hyderabad, India",iQlik Movies
0.0,Thu May 23 07:00:45 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mvmeet: Andhera Chhatega, Sooraj Niklega, Kamal Khilega

MITRON,

It's time to burst some firecrackers

 #ElectionResults2019","England, United Kingdom",Cookiecream
0.0,Thu May 23 07:00:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @timesofindia: Pawan Kalyan leads by a thin margin of 500 votes in Andhra's Gajuwaka

#VerdictWithTimes #ElectionResults2019 #Verdict201…","Hyderabad, India",Karthik
0.0,Thu May 23 07:00:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HumorouslyVipul: The biggest learning from this election is that South India ke EVMs sahi chal rahe hai, baaki East, West aur North Ind…","Noida, India",Shashank singh
0.0,Thu May 23 07:00:45 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kerala proves why it is the most educated and informed state in India #ElectionResults2019 #LokSabhaElections2019,"Hyderabad, India",_eMeNeF_
0.0,Thu May 23 07:00:45 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Could this be an indication that Young India is not voting along caste lines? #ElectionResults2019,"Bengaluru, India",Pratik Bhakta
0.7246,Thu May 23 07:00:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @chetan_bhagat: For the opposition. Don't blame EVMs. Blame yourself. Look within and see what happened honestly. We all know who is res…,"Jamshedpur, India",Shatanik Bose
0.0,Thu May 23 07:00:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ajayvishkumar https://t.co/6yrWKyhIqc,everywhere,Aladdin
0.0,Thu May 23 07:00:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Meanwhile I Got this on WhatsApp #ElectionResults2019 https://t.co/5s8MliK8UH,"New Delhi, India",Vikram Thakur
0.4767,Thu May 23 07:00:46 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Normaladka: #ElectionResults2019  Proud of UP.. have given a befitting reply to MGB caste oriented politics.,Varanasi,Saurabh Mishra
0.4278,Thu May 23 07:00:46 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aditya2585: My alleged sources tell me that large number of adult diapers were delivered to 10 JP residence. Guess who ?

#ElectionResu…",,T.J.Singh
0.5106,Thu May 23 07:00:46 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @HeyCheesecake: Post these #ElectionResults2019,  waiting for the government to address important issues like banning beef, changing the…","Mumbai, India. ",Velvet Imagination
0.1027,Thu May 23 07:00:46 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @manakgupta: 2 minute silence for intellectuals (Blind-haters) who refused to see the @narendramodi Tsunami #ElectionResults2019,,pK
-0.296,Thu May 23 07:00:46 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @vidoolydotcom: Find out which Indian News channel is getting the most concurrent users on YT &amp; which channel is dominating the viewersh…,"Delhi, Odisha, Mumbai",Subrat Kar
0.5719,Thu May 23 07:00:46 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @UttamaSimha2: One thing I am happy about.

https://t.co/yL6Z5o7gAv",Safar Main Hu abhi.,Priyank
-0.0772,Thu May 23 07:00:46 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SirJadeja: ""Rahul Gandhi held rallies in 151 constituencies, he's losing 119 of them. He made sure 4 out of every 5 places he visits he…",,Jr NTR FC™ Karnataka
0.4559,Thu May 23 07:00:47 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @AshishRChauhan: #Election enthusiasts in India today !! #ElectionResults2019 #Verdict2019 https://t.co/waQK0ygNgE,,Yumna Khan
0.7717,Thu May 23 07:00:47 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EconomicTimes: #YSRCP president YS Jagan Mohan Reddy in a jubilant mood with party general secy and Rajya Sabha member Vijaya Sai Reddy…,CHILAKALURIPETA,Ravi Kiran
-0.4767,Thu May 23 07:00:47 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @timesofindia: #VerdictWithTimes #ElectionResults2019 #Verdict2019  

Lok Sabha results: MP Congress leader dies of heart attack at coun…","Shillong,Meghalaya,India",Jordan Pariat
0.0,Thu May 23 07:00:47 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Sir 320+ ho gayi hai ab ruka do""

 #ElectionResults2019 #BJP4India https://t.co/J9m3Tmowql","Honolulu, HI",Thakur Baldev Singh
0.0,Thu May 23 07:00:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheUnRealTimes: Imran Khan: ""Ek naya Pakistan banaunga!""
Modi (2019): ""Mein bhi! :D""
#ElectionResults2019",India,Ekta
0.0,Thu May 23 07:00:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KanubhaiDabhi: Kheda Lok Sabha BJP candidate
Shri @devusinh Ji Leading with 70,314 votes 

#ElectionResults2019 #NamoAgain https://t.co…",Kathlal,BJP Kathlal City
0.765,Thu May 23 07:00:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @shreeshsj: When BJP has highest online supporters :They are paid IT cell
When BJP wins Exit Poll : They are paid exit polls
When crowd…",Leeds England UK,ajaygolmalgobisharma
0.2942,Thu May 23 07:00:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The only news channel worth watching rn !,i live in my own world ,~«sb»~
0.0,Thu May 23 07:00:48 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IndiaToday: Actor-turned-politician Urmila Matondkar is trailing by over 90,000 votes in #Mumbai North
#ResultsOnIndiaToday #ElectionRe…",India.,waazz
0.5267,Thu May 23 07:00:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Pun_Starr: BJP is getting a thumping majority once again. Congrats to Modiji, Amit Shah, Zee, Republic, Times Now, ABP, Aaj Tak, Electi…",,Just Call Me Comrade
0.0,Thu May 23 07:00:48 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#OdishaElectionResults: BJD candidate Pradeep Kumar Disahari leading from Lanjigarh Assembly seat… https://t.co/SbhY6Q4JDL,Odisha,Odisha Sun Times
0.0,Thu May 23 07:00:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @htTweets: #ElectionsWithHT | For LIVE updates, go to https://t.co/hqQSki3MNe  

#ResultsWithHT #Verdict2019 #ElectionResults2019 https:…","New Delhi, India",Akansha Mishra
0.3612,Thu May 23 07:00:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SwamiGeetika: ""I thank TDP for #GoBackModi campaign, I will go back to Delhi and sit on PM’s chair ""

This is precisely what will happe…",,Sean Ribeiro
0.5994,Thu May 23 07:00:48 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @dhaval241086: Blockbuster Six Sixes By @narendramodi in #ElectionResults2019 https://t.co/tdP7sTF8h0,Mumbai ,Rohan Phadke
0.0,Thu May 23 07:00:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ashtalakshmi8 @aditya2585 @deanarayan @Sowmiya07939778 @vanitajain21 @abhi121_raj @AvinashGowds @OKarthik82… https://t.co/HO9AaIrbgb,bangalore,Chowkidar jainamss
0.0,Thu May 23 07:00:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ikpsgill1: #ElectionResults2019 #ModiAaRahaHai https://t.co/4RBKhcGyli,"Naini Tal, India",Gaurav Thagunna
0.0,Thu May 23 07:00:48 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#ElectionResults2019 #Verdict2019 https://t.co/AUw1H47ZTV,,Ashwin Shetty
0.4003,Thu May 23 07:00:49 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EPIC! #ArnabGoswami referring to BJP's Gurdaspur candidate @iamsunnydeol as @SunnyLeone will remain the highlight o… https://t.co/DInUEgJlTp,"New Delhi, India",Monika Rawal
0.0,Thu May 23 07:00:49 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @manakgupta: Jagan Mohan Reddy to be next CM of Andhra Pradesh. YSRC marching towards a landslide victory in assembly election too #Elec…,,Samriddhi sharma
0.0,Thu May 23 07:00:49 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AnimaSonkar: Kanhaiya Kumar: Trailing
Digvijay Singh: Trailing
Aatishi Marlena: Trailing
Raghav Chadha: Trailing
Prakash Raj: Trailing…","Doha, Qatar",Indian #MainBhiChowkidar
-0.8176,Thu May 23 07:00:49 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BJP has now beaten its 2014 tally, show leads. Rahul Gandhi, Smriti Irani fight tough battle in Amethi. #ResultswithGC, #ElectionResults2019","Lucknow, India",GaonConnection
0.5859,Thu May 23 07:00:49 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SirJadeja: Gautam Gambhir (BJP)  98,870
Arvinder Singh Lovely (INC) 48,881
Atishi Marlena(AAP)  34,435

#GautamGambhir leading by 64,00…",Ghar-Office-Ghar,Ron
-0.25,Thu May 23 07:00:49 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SirJambavan: Hate for Hindus' right of self determination, in full flow. https://t.co/lqpQoQAIVp",,Chowkidar Ankit Kumar
0.8979,Thu May 23 07:00:49 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Ribu_Marini: Let's share the grand happiness friends
@SelvaBSctwitz 
@klmPillai 
@premaswaroopam 
@Bhairavibhairav 
@sparjaga 
@vanamad…","Tamil Nadu, India",pazhamalai
0.0,Thu May 23 07:00:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ElectionResults2019 modi 2.0,,santosh yarlanki
-0.5994,Thu May 23 07:00:50 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SupariMan_: Welcome to India, where educated fools choose hate over development, Godse over Gandhi.
#ElectionResults2019",,Ajith Ashokkumar
-0.2263,Thu May 23 07:00:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Babu_Bhaiyaa: Communist getting almost ZERO seats as per trends. These ppl once again limited to NDTV studio &amp; JNU. Perhaps NDTV can re…,"Mangalore, India",PhirEkbaarModiSarkaar
-0.5423,Thu May 23 07:00:50 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ArifCRafiq: On trial for terror, proudly claims to have taken part in Babri Masjid’s destruction, proclaims Gandhi assassin to be a pat…","Sydney, New South Wales",Waseem Khan
0.5719,Thu May 23 07:00:49 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Kadapa, #AndhraPradesh: #YSRCP cadre and fans in the native district of Jaganmohan Reddy celebrated the party's vi… https://t.co/o9OecWFUCp","Hyderabad, New Delhi, Ballia",Pramod Chaturvedi
-0.4767,Thu May 23 07:00:50 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @nikkupikku: On a sad note .. 

#ElectionResults2019 https://t.co/yKeSs5LXsC",INDIA,FRQ
0.296,Thu May 23 07:00:50 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SirJadeja: Amit Shah leading with 2,84,762 votes in Gandhinagar, Gujarat with 73% vote share.  #Verdict2019 #ElectionResults2019",,Fur Elisé
0.0,Thu May 23 07:00:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NaMoleague: Is Baar 300 paar 

#vijayibharat #PhirEkBaarModiSarkar
#Namo_Again

 #LokSabhaElections2019
#Verdict2019 
#ElectionResults2…","Uttar Pradesh, India",Preeti Sharma
0.6369,Thu May 23 07:00:50 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Counting going on to decide who's going to become the PM of World's greatest democracy. Who do you think is going t… https://t.co/exLIKv3kWA,United States,Bajrangi
0.0,Thu May 23 07:00:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I am waiting to hear when opposition, particularly @RahulGandhi and @MamataOfficial would claim that @BJP4India has… https://t.co/f4mcnfLWzK","Bengaluru, India",Ankur Jain
0.0,Thu May 23 07:00:49 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#modi #AmitShah #ElectionResults2019 #gautamgambhir #Amethi #IndiaElections2019 #Congress https://t.co/iKzNrTB8en,,Vishal Modi
0.1531,Thu May 23 07:00:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DDNewsLive: PM @narendramodi's mother greets the media outside her residence in Gujarat

#ResultsWithDDNews
#ElectionResults2019 https:…","Pune, India",Chowkidar Durgesh Karvir
0.7717,Thu May 23 07:00:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whn @GautamGambhir was nt able to lead his ipl team to win, he resignd frm his captaincy fr d better of d team, tht… https://t.co/DEGYW2x5sd",,subin
0.5106,Thu May 23 07:00:50 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Heard @PrannoyRoyNDTV complimenting #IndiaTodayAxisPoll for rightly predicting NDA getting between 339 and 365 seat… https://t.co/d0MsG0h7zj,"New Delhi, India",Gulam Jeelani
0.0772,Thu May 23 07:00:51 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MODIfiedVikas: Rahul gandhi is losing in 96% seats in which he has done rallies. Priyanka  better with 89% #ElectionResults2019,,prakash
0.34,Thu May 23 07:00:51 +0000 2019,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Geomesh connects the spaces in between with the local networks and it is achieved at low-cost, secure, and ultra-re… https://t.co/vdQ62f2gs3",India,Geomeo Informatics
0.7506,Thu May 23 07:00:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SirJadeja: Sensex crosses 40,000 and Nifty hits 12,000 for the first time in history. 

Even Stock Market is celebrating the victory of…","Pune, India",Sandip Borade (Rajput)
0.4939,Thu May 23 07:00:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Excitement level dekho desh ka, ghar ghar #Modi ka mahol

#ElectionResults2019",Indore --- Pune,Mean chhora
0.3129,Thu May 23 07:00:52 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @anuraag_saxena: RT if you think @TIME &amp; @AatishTaseer should apologize. NOW!!!
#Verdict2019 #ElectionResults2019 https://t.co/m79U1FjCbO",MARS,Chowkidar BrainOnRent
0.0,Thu May 23 07:00:51 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NARENDRA MODI of the House BJP, The FIRST of His Name, King in the North, PM of the INDIA and the First Men, Lord o… https://t.co/D04SIRZ4pB",India,Karan
